feature_f1,feature_f2,feature_f3,feature_f4,feature_f5,feature_f6,feature_f7,feature_f8,feature_f9,feature_f10,feature_f11,feature_f12,feature_f13,feature_f14,feature_f15,feature_f16,feature_f17,feature_f18,feature_f19,feature_f20,feature_f21,feature_f22,feature_f23,feature_f24,label_num
0.0,0.0,0.0,31,0.0,0.2857142857142857,0.7142857142857143,0.2,0.4,0.0,0.06451612903225806,0.286,0.536,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.643,8,0.0,0.25,1,1
0.0,0.0,1.0,47,0.0,0.0,1.0,0.14285714285714285,0.7142857142857143,0.25,0.02127659574468085,-0.15,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.325,8,0.0,0.25,1,1
0.0,0.03636363636363636,0.0,55,0.6666666666666666,0.0,0.3333333333333333,0.16666666666666666,0.4444444444444444,0.5,0.05454545454545454,-0.083,0.517,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.04149999999999998,8,0.0,0.25,1,1
0.0,0.017241379310344827,0.0,58,0.4,0.0,0.5,0.35714285714285715,0.21428571428571427,0.3333333333333333,0.017241379310344827,0.013,0.704,0.0,0.0,0.0,0.0,0.0,0.017241379310344827,0.00649999999999995,8,0.0,0.25,1,1
0.0,0.047619047619047616,0.3333333333333333,42,0.4,0.2,0.4,0.08333333333333333,0.75,0.0,0.0,-0.1,0.625,1.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.04999999999999999,8,0.0,0.25,1,1
0.0,0.13043478260869565,0.0,23,0.5,0.0,0.5,0.7142857142857143,0.14285714285714285,0.0,0.0,0.471,0.604,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.13949999999999996,8,0.125,0.25,1,2
0.008695652173913044,0.0,1.0,115,0.375,0.25,0.375,0.19047619047619047,0.47619047619047616,0.0,0.017391304347826087,0.032,0.406,0.0,0.0,0.0,0.0,0.0,0.02608695652173913,0.516,8,0.0,0.25,1,2
0.03571428571428571,0.0,0.0,28,0.2,0.0,0.6,0.6666666666666666,0.16666666666666666,0.0,0.0,0.567,0.633,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.033499999999999974,8,0.0,0.375,1,1
0.0,0.027777777777777776,0.375,180,0.5,0.0,0.38461538461538464,0.34210526315789475,0.47368421052631576,0.3333333333333333,0.016666666666666666,0.408,0.672,1.0,0.0,0.3333333333333333,0.0,0.0,0.05555555555555555,0.704,8,0.0,0.375,1,1
0.030303030303030304,0.0,0.0,33,0.8333333333333334,0.0,0.16666666666666666,0.375,0.0,0.0,0.06060606060606061,-0.033,0.933,1.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.2665,8,0.0,0.375,1,1
0.0,0.05263157894736842,0.0,19,0.0,0.0,0.0,0.25,0.25,0.5,0.0,0.439,0.639,1.0,0.0,0.0,0.0,0.0,0.0,0.03049999999999997,8,0.0,0.375,1,1
0.021739130434782608,0.021739130434782608,0.0,46,0.5,0.0,0.5,0.7142857142857143,0.14285714285714285,0.0,0.021739130434782608,-0.045,0.537,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.5225,8,0.0,0.375,1,1
0.0,0.06896551724137931,0.0,29,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.333,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.3335,8,0.0,0.375,1,1
0.025,0.0,1.0,40,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.057,0.373,1.0,0.0,0.8333333333333334,0.0,0.0,0.15,0.22150000000000003,8,0.0,0.375,1,2
0.0024752475247524753,0.024752475247524754,0.23076923076923078,404,0.0,0.2222222222222222,0.5925925925925926,0.5540540540540541,0.10810810810810811,0.22727272727272727,0.019801980198019802,0.086,0.461,1.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.04300000000000004,8,0.0,0.375,1,2
0.012048192771084338,0.024096385542168676,0.5,83,0.8666666666666667,0.0,0.13333333333333333,0.4782608695652174,0.30434782608695654,0.0,0.0,0.089,0.654,1.0,0.0,0.8333333333333334,0.0,0.0,0.03614457831325301,0.20550000000000002,6,0.0,0.3333333333333333,1,1
0.0,0.0,0.0,20,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.433,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.033499999999999974,6,0.0,0.3333333333333333,1,1
0.0,0.017857142857142856,0.0,56,0.3333333333333333,0.0,0.5,0.6153846153846154,0.07692307692307693,0.0,0.0,0.455,0.575,1.0,0.0,0.3333333333333333,0.017857142857142856,0.017857142857142856,0.0,0.022499999999999964,6,0.0,0.3333333333333333,1,1
0.05,0.05,0.0,20,0.42857142857142855,0.0,0.5714285714285714,0.5,0.16666666666666666,0.0,0.05,-0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.125,6,0.0,0.3333333333333333,1,1
0.0,0.02564102564102564,0.5,39,0.75,0.0,0.25,0.5714285714285714,0.42857142857142855,0.0,0.0,0.05,0.717,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999998,6,0.375,0.3333333333333333,1,1
0.0625,0.020833333333333332,0.0,48,0.625,0.125,0.25,0.5454545454545454,0.09090909090909091,0.0,0.020833333333333332,0.267,0.467,1.0,0.0,0.4,0.0,0.0,0.08333333333333333,0.36650000000000005,6,0.0,0.3333333333333333,1,1
0.0,0.0,1.0,35,0.2,0.0,0.8,0.6,0.0,0.0,0.0,0.116,0.568,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.05800000000000005,8,0.0,0.5,1,1
0.034482758620689655,0.0,0.0,29,0.3333333333333333,0.0,0.3333333333333333,0.8,0.0,0.0,0.0,0.695,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.09749999999999992,8,0.0,0.5,1,1
0.015625,0.0,0.0,64,0.0,0.0,0.75,0.6363636363636364,0.09090909090909091,0.0,0.046875,0.063,0.296,0.0,0.0,0.0,0.0,0.0,0.015625,0.21850000000000003,8,0.0,0.5,1,1
0.0,0.0,0.0,27,0.3333333333333333,0.0,0.6666666666666666,0.625,0.0,0.0,0.037037037037037035,0.133,0.4,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.3165,8,0.0,0.5,1,1
0.029411764705882353,0.029411764705882353,0.6666666666666666,34,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.25,0.0,0.432,0.651,1.0,0.0,0.5,0.0,0.0,0.0,0.28400000000000003,8,0.0,0.5,1,1
0.0,0.07142857142857142,0.0,28,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.403,0.759,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.2985,8,0.0,0.5,1,1
0.0,0.1,0.0,30,0.5,0.0,0.5,0.125,0.75,0.0,0.0,0.386,0.673,0.0,0.0,0.0,0.0,0.0,0.0,0.30699999999999994,8,0.0,0.5,1,2
0.0,0.041666666666666664,0.5,48,0.5,0.0,0.5,0.3333333333333333,0.2222222222222222,0.0,0.0,0.184,0.427,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.40800000000000003,8,0.0,0.5,1,2
0.01818181818181818,0.0,0.0,55,0.375,0.0,0.5,0.46153846153846156,0.3076923076923077,0.0,0.03636363636363636,-0.024,0.656,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.488,8,0.0,0.875,1,1
0.0,0.04918032786885246,0.25,61,0.5,0.0,0.4,0.7777777777777778,0.1111111111111111,0.0,0.0,0.383,0.655,0.0,0.0,0.0,0.0,0.0,0.03278688524590164,0.3085,8,0.0,0.875,1,1
0.0,0.0,0.0,29,0.5,0.0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.399,0.343,1.0,0.0,0.0,0.0,0.0,0.0,0.3005,8,0.0,0.875,1,1
0.0,0.0,1.0,41,0.0,0.0,0.3333333333333333,0.625,0.125,0.0,0.0,0.292,0.579,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.354,8,0.0,0.875,1,1
0.05555555555555555,0.013888888888888888,0.6666666666666666,72,0.5,0.4,0.1,0.5384615384615384,0.23076923076923078,0.0,0.013888888888888888,-0.017,0.54,1.0,0.0,0.5,0.0,0.0,0.013888888888888888,0.5085,8,0.0,0.875,1,1
0.0,0.03225806451612903,0.0,31,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.308,0.468,1.0,0.0,0.75,0.0,0.0,0.03225806451612903,0.346,8,0.0,0.875,1,1
0.0,0.021739130434782608,0.5,46,0.25,0.125,0.625,0.7272727272727273,0.0,0.0,0.0,0.275,0.3,1.0,0.0,0.5,0.0,0.0,0.021739130434782608,0.36250000000000004,8,0.0,0.875,1,2
0.0,0.125,0.0,24,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.041666666666666664,0.007,0.578,1.0,0.0,0.5,0.0,0.0,0.041666666666666664,0.0034999999999999476,8,0.0,0.875,1,2
0.014285714285714285,0.009523809523809525,0.8571428571428571,210,0.5384615384615384,0.0,0.3076923076923077,0.40625,0.28125,0.13333333333333333,0.014285714285714285,0.134,0.452,1.0,0.0,0.13333333333333333,0.0,0.0,0.04285714285714286,0.567,8,0.0,0.875,1,1
0.010869565217391304,0.043478260869565216,0.2,92,0.38461538461538464,0.0,0.6153846153846154,0.25,0.5416666666666666,0.0,0.03260869565217391,-0.025,0.436,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.2375,8,0.25,0.875,1,1
0.0,0.00819672131147541,0.8,122,0.15384615384615385,0.0,0.3076923076923077,0.37037037037037035,0.07407407407407407,0.0,0.01639344262295082,0.131,0.483,1.0,0.0,0.1,0.0,0.0,0.01639344262295082,0.4345,8,0.0,0.875,1,1
0.0,0.025,0.0,40,0.4,0.0,0.4,0.6666666666666666,0.0,0.0,0.025,0.372,0.472,1.0,0.0,0.0,0.0,0.0,0.025,0.31400000000000006,8,0.0,0.875,1,1
0.0,0.02564102564102564,0.5,78,0.875,0.0,0.125,0.15384615384615385,0.6153846153846154,0.0,0.0,0.401,0.549,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.2995,8,0.0,0.875,1,1
0.0,0.0,1.0,33,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.189,0.567,1.0,0.0,0.3333333333333333,0.0,0.0,0.06060606060606061,0.3221666666666667,8,0.08333333333333326,0.875,1,1
0.0,0.0,1.0,94,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.5333333333333333,0.2,0.125,0.010638297872340425,0.073,0.448,1.0,0.0,0.625,0.0,0.0,0.010638297872340425,0.03649999999999998,8,0.0,0.875,1,2
0.0,0.0,0.0,21,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.75,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.125,8,0.0,0.875,1,2
0.0,0.0,0.0,33,0.0,0.25,0.75,0.3333333333333333,0.16666666666666666,0.0,0.0,0.25,0.383,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.125,8,0.0,0.625,1,1
0.0,0.09090909090909091,0.3333333333333333,22,0.5,0.0,0.5,0.8,0.2,0.0,0.0,0.478,0.625,1.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.01100000000000001,8,0.0,0.625,1,1
0.0,0.0,1.0,50,0.3333333333333333,0.0,0.6666666666666666,0.7142857142857143,0.14285714285714285,0.0,0.0,0.355,0.709,1.0,0.0,0.5,0.0,0.0,0.0,0.3225,8,0.0,0.625,1,1
0.0,0.0,1.0,44,0.5,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.0,0.022727272727272728,0.117,0.653,1.0,0.0,0.4,0.0,0.0,0.022727272727272728,0.4415,8,0.0,0.625,1,1
0.0,0.04411764705882353,0.25,68,0.7,0.0,0.2,0.23529411764705882,0.23529411764705882,0.0,0.0,0.198,0.54,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.401,8,0.0,0.625,1,1
0.014492753623188406,0.014492753623188406,0.0,69,0.2,0.2,0.4,0.5,0.3,0.0,0.0,0.219,0.557,0.0,0.0,0.0,0.0,0.0,0.0,0.39049999999999996,8,0.0,0.625,1,1
0.0,0.0,0.0,23,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6,0.0,0.043478260869565216,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.0,8,0.0,0.625,1,2
0.05714285714285714,0.02857142857142857,0.6666666666666666,35,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.02857142857142857,0.3,0.85,0.0,0.0,0.0,0.0,0.0,0.11428571428571428,0.35,8,0.0,0.625,1,2
0.0,0.0,0.0,24,0.0,0.0,1.0,0.4,0.2,0.0,0.08333333333333333,-0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.375,8,0.0,0.875,1,1
0.018518518518518517,0.0,0.0,54,0.875,0.0,0.125,0.46153846153846156,0.23076923076923078,0.25,0.018518518518518517,0.431,0.482,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.034499999999999975,8,0.0,0.875,1,1
0.012345679012345678,0.024691358024691357,0.0,81,0.5,0.0,0.5,0.6666666666666666,0.16666666666666666,0.0,0.024691358024691357,0.209,0.616,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.39549999999999996,8,0.0,0.875,1,1
0.0,0.0,1.0,119,0.5,0.07142857142857142,0.42857142857142855,0.4090909090909091,0.5,0.0,0.008403361344537815,0.009,0.503,1.0,0.0,0.6,0.0,0.0,0.01680672268907563,0.49550000000000005,8,0.0,0.875,1,1
0.02564102564102564,0.0,1.0,39,0.8,0.0,0.2,0.625,0.375,0.25,0.02564102564102564,0.264,0.271,1.0,0.0,0.25,0.0,0.0,0.02564102564102564,0.368,8,0.0,0.875,1,1
0.0425531914893617,0.0,1.0,47,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.25,0.02127659574468085,0.212,0.589,1.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,0.394,8,0.0,0.875,1,1
0.01838235294117647,0.029411764705882353,0.5789473684210527,272,0.3333333333333333,0.0,0.6333333333333333,0.43859649122807015,0.17543859649122806,0.0,0.014705882352941176,0.179,0.674,1.0,0.0,0.8421052631578947,0.0,0.0,0.007352941176470588,0.4105,8,0.0,0.875,1,2
0.015151515151515152,0.0,1.0,66,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.09090909090909091,0.25,0.0,0.26,0.455,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.37,8,0.0,0.875,1,2
0.014084507042253521,0.014084507042253521,0.6666666666666666,142,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.4583333333333333,0.20833333333333334,0.0,0.04225352112676056,-0.023,0.387,1.0,0.0,0.46153846153846156,0.0,0.0,0.04929577464788732,0.4885,5,0.0,0.6,1,1
0.0,0.047619047619047616,0.0,42,0.25,0.0,0.75,0.4444444444444444,0.3333333333333333,0.0,0.0,0.394,0.456,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.052999999999999936,5,0.0,0.6,1,1
0.0,0.021739130434782608,0.0,46,0.75,0.0,0.25,0.5454545454545454,0.2727272727272727,0.0,0.0,0.463,0.721,0.0,0.0,0.0,0.0,0.0,0.0,0.01849999999999996,5,0.25,0.6,1,1
0.0,0.018867924528301886,0.0,53,0.5,0.0,0.5,0.18181818181818182,0.36363636363636365,0.0,0.018867924528301886,0.42,0.696,1.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.018867924528301886,0.29000000000000004,5,0.0,0.6,1,1
0.0,0.0,0.0,43,0.8,0.0,0.2,0.5,0.1,0.3333333333333333,0.023255813953488372,0.136,0.354,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.18199999999999994,5,0.0,0.6,1,2
0.0,0.0,0.0,20,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.05,0.585,0.78,1.0,0.0,0.0,0.0,0.0,0.0,0.2925,7,0.0,0.2857142857142857,1,1
0.01818181818181818,0.07272727272727272,0.0,55,0.75,0.0,0.25,0.0,0.4166666666666667,0.0,0.03636363636363636,0.028,0.687,1.0,0.0,0.3333333333333333,0.0,0.0,0.03636363636363636,0.264,7,0.0,0.2857142857142857,1,1
0.0,0.0,0.0,45,0.5,0.0,0.5,0.2222222222222222,0.7777777777777778,0.0,0.0,-0.033,0.353,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.23349999999999999,7,0.0,0.2857142857142857,1,1
0.0,0.06896551724137931,0.0,29,0.75,0.0,0.25,0.25,0.75,0.0,0.034482758620689655,0.375,0.764,0.0,0.0,0.0,0.0,0.0,0.0,0.4375,7,0.0,0.2857142857142857,1,1
0.0,0.0,0.0,41,0.2,0.0,0.8,0.4444444444444444,0.2222222222222222,0.0,0.0,0.279,0.75,1.0,0.0,0.6666666666666666,0.0,0.0,0.04878048780487805,0.36050000000000004,7,0.0,0.2857142857142857,1,1
0.0,0.043478260869565216,0.0,23,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.579,0.818,1.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.03949999999999998,7,0.0,0.2857142857142857,1,2
0.0,0.0,0.0,63,0.3333333333333333,0.0,0.3333333333333333,0.23076923076923078,0.3076923076923077,0.5,0.015873015873015872,0.017,0.642,0.0,0.0,0.0,0.0,0.0,0.031746031746031744,0.49150000000000005,7,0.0,0.2857142857142857,1,2
0.0,0.0,0.0,30,0.75,0.0,0.25,0.2857142857142857,0.5714285714285714,0.3333333333333333,0.0,-0.111,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.3055,7,0.0,0.5714285714285714,1,1
0.05,0.0,1.0,40,0.5,0.0,0.5,0.14285714285714285,0.7142857142857143,0.3333333333333333,0.0,-0.004,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.127,7,0.125,0.5714285714285714,1,1
0.015873015873015872,0.047619047619047616,0.0,63,0.25,0.0,0.5,0.6875,0.125,0.0,0.015873015873015872,0.575,0.694,1.0,0.0,0.0,0.0,0.0,0.0,0.21250000000000002,7,0.0,0.5714285714285714,1,1
0.0,0.03409090909090909,0.0,88,0.75,0.0,0.25,0.8333333333333334,0.1111111111111111,0.125,0.03409090909090909,0.283,0.566,1.0,0.0,0.625,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.35850000000000004,7,0.0,0.5714285714285714,1,1
0.0,0.0,0.0,56,0.6,0.2,0.2,0.4166666666666667,0.25,0.0,0.017857142857142856,0.263,0.461,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.03571428571428571,0.36850000000000005,7,0.0,0.5714285714285714,1,1
0.007575757575757576,0.0,1.0,132,0.0,0.0,1.0,0.4666666666666667,0.4,0.0,0.007575757575757576,0.144,0.459,1.0,0.0,0.8571428571428571,0.0,0.0,0.022727272727272728,0.17800000000000005,7,0.0,0.5714285714285714,1,2
0.0,0.0,1.0,41,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6,0.4,0.0,0.0,0.149,0.324,1.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.4255,7,0.0,0.5714285714285714,1,2
0.0072992700729927005,0.021897810218978103,0.7,137,0.18181818181818182,0.0,0.5454545454545454,0.6785714285714286,0.03571428571428571,0.0,0.021897810218978103,0.141,0.48,1.0,0.0,0.6,0.0,0.0,0.029197080291970802,0.5705,7,0.0,0.8571428571428571,2,1
0.0,0.0,0.0,48,0.25,0.0,0.625,0.9,0.0,0.0,0.0,0.433,0.667,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.033499999999999974,7,0.0,0.8571428571428571,2,1
0.007380073800738007,0.0,1.0,271,0.20833333333333334,0.0,0.75,0.6304347826086957,0.021739130434782608,0.0,0.033210332103321034,0.213,0.61,0.0,0.0,0.0,0.0,0.0,0.014760147601476014,0.6065,7,0.0,0.8571428571428571,2,1
0.0,0.0,1.0,85,0.8571428571428571,0.0,0.0,0.65,0.1,0.0,0.011764705882352941,0.247,0.588,0.0,0.0,0.0,0.0,0.0,0.08235294117647059,0.37650000000000006,7,0.0,0.8571428571428571,2,1
0.04081632653061224,0.02040816326530612,0.0,49,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.7,0.2,0.0,0.02040816326530612,0.473,0.548,1.0,0.0,0.6666666666666666,0.0,0.0,0.04081632653061224,0.26350000000000007,7,0.0,0.8571428571428571,2,1
0.0,0.07407407407407407,0.0,27,1.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.478,0.609,1.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.261,7,0.0,0.8571428571428571,2,1
0.0,0.0,0.0,24,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.041666666666666664,0.31,0.56,0.0,0.0,0.0,0.0,0.0,0.125,0.345,7,0.0,0.8571428571428571,2,2
0.019230769230769232,0.019230769230769232,0.6666666666666666,52,0.6363636363636364,0.0,0.36363636363636365,0.5625,0.3125,0.0,0.0,0.302,0.367,1.0,0.0,0.5,0.0,0.0,0.0,0.276,6,0.375,0.6666666666666666,1,1
0.024691358024691357,0.024691358024691357,0.0,81,0.6428571428571429,0.0,0.35714285714285715,0.6111111111111112,0.05555555555555555,0.0,0.012345679012345678,0.544,0.547,1.0,0.0,0.8333333333333334,0.0,0.0,0.024691358024691357,0.22799999999999998,6,0.0,0.6666666666666666,1,1
0.0,0.019230769230769232,0.0,52,1.0,0.0,0.0,0.5454545454545454,0.36363636363636365,0.25,0.0,-0.038,0.185,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.019000000000000017,6,0.0,0.6666666666666666,1,1
0.009708737864077669,0.0,1.0,103,0.5,0.0,0.5,0.625,0.1875,0.16666666666666666,0.0,0.382,0.516,1.0,0.0,0.16666666666666666,0.0,0.0,0.038834951456310676,0.30899999999999994,6,0.0,0.6666666666666666,1,1
0.0,0.02631578947368421,0.0,38,0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.02631578947368421,0.362,0.528,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.31899999999999995,6,0.0,0.6666666666666666,1,2
0.011235955056179775,0.0449438202247191,0.0,89,0.7272727272727273,0.0,0.2727272727272727,0.35,0.45,0.0,0.02247191011235955,0.259,0.688,1.0,0.0,0.75,0.0,0.0,0.07865168539325842,0.37050000000000005,6,0.0,0.6666666666666666,1,2
0.0,0.013888888888888888,0.6666666666666666,72,1.0,0.0,0.0,0.375,0.3125,0.0,0.041666666666666664,0.06,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.28,8,0.0,0.5,1,1
0.028169014084507043,0.04225352112676056,0.25,71,0.6,0.2,0.2,0.45454545454545453,0.36363636363636365,0.0,0.0,0.26,0.4,0.0,0.0,0.0,0.0,0.0,0.056338028169014086,0.245,8,0.125,0.5,1,1
0.011494252873563218,0.022988505747126436,0.3333333333333333,174,0.5217391304347826,0.0,0.2608695652173913,0.36363636363636365,0.2727272727272727,0.1,0.028735632183908046,0.007,0.493,1.0,0.0,0.0,0.0,0.0,0.011494252873563218,0.5035,8,0.0,0.5,1,1
0.0,0.0,0.0,44,0.4,0.4,0.2,0.3333333333333333,0.6666666666666666,0.0,0.045454545454545456,-0.062,0.633,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.21899999999999997,8,0.0,0.5,1,1
0.0078125,0.0078125,0.0,128,0.36,0.04,0.6,0.6666666666666666,0.08333333333333333,0.0,0.015625,0.286,0.473,1.0,0.0,0.0,0.0,0.0,0.015625,0.357,8,0.0,0.5,1,1
0.0,0.03125,0.0,32,0.0,0.0,0.6666666666666666,0.5714285714285714,0.14285714285714285,0.0,0.0,0.096,0.504,0.0,0.0,0.0,0.0,0.0,0.03125,0.45199999999999996,8,0.0,0.5,1,1
0.0,0.006711409395973154,0.75,149,0.35294117647058826,0.0,0.6470588235294118,0.5,0.16666666666666666,0.1111111111111111,0.013422818791946308,0.219,0.474,1.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.14049999999999996,8,0.0,0.5,1,2
0.027777777777777776,0.0,0.0,36,0.0,0.0,0.6666666666666666,0.5555555555555556,0.1111111111111111,0.0,0.027777777777777776,0.435,0.674,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.2825,8,0.0,0.5,1,2
0.0,0.0,0.0,64,0.5,0.0,0.3333333333333333,0.38461538461538464,0.23076923076923078,0.0,0.03125,0.333,0.544,1.0,0.0,0.0,0.0,0.0,0.03125,0.08350000000000002,8,0.0,0.5,1,1
0.0,0.02702702702702703,0.5,37,0.2857142857142857,0.0,0.7142857142857143,0.875,0.125,0.0,0.0,0.3,0.35,0.0,0.0,0.0,0.0,0.0,0.05405405405405406,0.09999999999999998,8,0.0,0.5,1,1
0.0,0.023809523809523808,0.0,42,0.0,0.0,0.0,0.5,0.25,0.5,0.0,0.104,0.636,1.0,0.0,0.5,0.0,0.0,0.0,0.19799999999999995,8,0.0,0.5,1,1
0.0,0.0,0.0,33,0.75,0.0,0.25,0.4,0.5,0.5,0.0,0.399,0.285,1.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.4495,8,0.0,0.5,1,1
0.0,0.05263157894736842,0.5,19,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.33,0.45,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.33499999999999996,8,0.0,0.5,1,1
0.0125,0.0125,0.6666666666666666,80,0.7692307692307693,0.0,0.23076923076923078,0.47619047619047616,0.38095238095238093,0.25,0.0,0.133,0.38,1.0,0.0,0.75,0.0,0.0,0.0375,0.4335,8,0.0,0.5,1,1
0.008333333333333333,0.008333333333333333,0.5,120,0.6666666666666666,0.0,0.25,0.36363636363636365,0.09090909090909091,0.2,0.016666666666666666,0.181,0.524,1.0,0.0,0.2,0.0,0.0,0.03333333333333333,0.4095,8,0.0,0.5,1,2
0.005747126436781609,0.022988505747126436,0.3333333333333333,174,0.375,0.0,0.375,0.5483870967741935,0.22580645161290322,0.1111111111111111,0.0,0.314,0.592,0.0,0.0,0.0,0.0,0.0,0.005747126436781609,0.34299999999999997,8,0.0,0.5,1,2
0.0,0.03125,0.0,64,0.5833333333333334,0.0,0.4166666666666667,0.13333333333333333,0.5333333333333333,0.0,0.015625,-0.015,0.493,1.0,0.0,0.8,0.0,0.0,0.0,0.2575,8,0.0,0.25,1,1
0.0,0.0,0.0,53,0.25,0.0,0.25,0.7272727272727273,0.0,0.0,0.018867924528301886,0.2,0.696,1.0,0.0,0.6666666666666666,0.018867924528301886,0.018867924528301886,0.03773584905660377,0.15000000000000002,8,0.0,0.25,1,1
0.0,0.0,0.0,25,0.0,0.0,1.0,0.4,0.2,0.0,0.0,0.65,0.819,0.0,0.0,0.0,0.04,0.04,0.0,0.07499999999999996,8,0.0,0.25,1,1
0.0,0.0,0.0,104,0.15,0.0,0.7,0.4090909090909091,0.22727272727272727,0.0,0.0,0.255,0.615,1.0,0.0,0.0,0.0,0.0,0.009615384615384616,0.24750000000000005,8,0.125,0.25,1,1
0.0,0.05263157894736842,0.0,38,0.0,0.0,0.25,0.6666666666666666,0.0,0.0,0.05263157894736842,0.183,0.571,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.09150000000000003,8,0.0,0.25,1,1
0.0,0.0425531914893617,0.0,47,0.0,0.0,1.0,0.2,0.8,0.3333333333333333,0.0,0.152,0.506,0.0,0.0,0.0,0.0,0.0,0.0,0.32599999999999996,8,0.0,0.25,1,1
0.0,0.010135135135135136,0.625,296,0.13333333333333333,0.0,0.7666666666666667,0.3793103448275862,0.1896551724137931,0.0,0.02702702702702703,-0.085,0.388,0.0,0.0,0.0,0.0,0.0,0.02364864864864865,0.5425,8,0.0,0.25,1,2
